# GeoNames cities (population >= 100k) + aliases. CC-BY 4.0, geonames.org
# match_name<TAB>display_name<TAB>lat<TAB>lon<TAB>population
makati city	Makati City	14.5503	121.0327	510383
makhachkala	Makhachkala	42.9778	47.5003	596356
makiyivka	Makiyivka	48.0478	37.9258	338968
makkah	Makkah	21.4266	39.8256	1578722
makumbako	Makumbako	-8.85	34.8333	116232
makurdi	Makurdi	7.7337	8.5214	390000
malabo	Malabo	3.7558	8.7817	155963
malabon	Malabon	14.6733	120.9397	365525
malacca	Malacca	2.196	102.2405	579000
malaga	Málaga	36.7202	-4.4203	592346
malakal	Malakal	9.5334	31.6605	160765
malambo	Malambo	10.8595	-74.7739	129148
malang	Malang	-7.9797	112.6304	889359
malanje	Malanje	-9.5402	16.341	455000
malappuram	Malappuram	11.042	76.0815	101386
malatia-sebastia	Malatia-Sebastia	40.174	44.4457	150500
malatya	Malatya	38.3502	38.3167	750491
malayer	Malāyer	34.3016	48.8217	170237
malda	Malda	25.0045	88.1457	170039
maldonado	Maldonado	-34.8979	-54.9502	102000
male	Male	4.1752	73.5092	103693
malegaon	Malegaon	20.5497	74.5346	481228
maler kotla	Māler Kotla	30.5309	75.8795	135424
malindi	Malindi	-3.218	40.1169	119859
malingao	Malingao	7.1608	124.475	1121974
malir cantonment	Malir Cantonment	24.9434	67.2059	300000
malita	Malita	6.415	125.6117	118438
malkajgiri	Malkajgiri	17.4478	78.5263	150000
mallawi	Mallawī	27.7326	30.8413	212628
mallawī	Mallawī	27.7326	30.8413	212628
malmoe	Malmö	55.6059	13.0007	362133
malmö	Malmö	55.6059	13.0007	362133
malolos	Malolos	14.8443	120.8104	269809
maltepe	Maltepe	40.9357	29.1551	427040
malāyer	Malāyer	34.3016	48.8217	170237
man	Man	7.4125	-7.5538	241969
man'gyongdae-ri	Man’gyŏngdae-ri	38.9918	125.6587	321690
manacapuru	Manacapuru	-3.2997	-60.6206	111751
manado	Manado	1.4822	124.8489	458582
managua	Managua	12.1328	-86.2504	973087
manama	Manama	26.2279	50.5857	147074
manas	Manas	40.945	72.9931	123239
manaus	Manaus	-3.1019	-60.025	2219580
manchester	Manchester	53.4809	-2.2374	568996
mandalay	Mandalay	21.9747	96.0836	1208099
mandaluyong	Mandaluyong	14.5784	121.0352	425000
mandaluyong city	Mandaluyong City	14.5832	121.0409	465902
mandaqui	Mandaqui	-23.4595	-46.6409	103665
mandaue city	Mandaue City	10.3236	123.9222	331320
mandera	Mandera	3.9373	41.8569	114718
mandi bahauddin	Mandi Bahauddin	32.587	73.4912	129733
mandimba	Mandimba	-14.3525	35.6506	118922
mandoli	Mandoli	28.7028	77.31	120417
mandsaur	Mandsaur	24.0718	75.0699	141667
mandurah	Mandurah	-32.5269	115.7217	107643
mandya	Mandya	12.5223	76.8975	137358
maneah	Manéah	9.7333	-13.4167	194297
manfalut	Manfalūţ	27.3126	30.9699	117925
manfalūţ	Manfalūţ	27.3126	30.9699	117925
mangalagiri	Mangalagiri	16.4308	80.5682	107197
mangaluru	Mangaluru	12.9172	74.856	499487
mango	Mango	22.8275	86.2164	223805
manhattan	New York City	40.7143	-74.006	8804190
manila	Manila	14.6042	120.9822	1600000
manisa	Manisa	38.612	27.4265	243971
manizales	Manizales	5.0668	-75.5068	434403
manjhand	Manjhand	25.9083	68.2368	140766
mannheim	Mannheim	49.4891	8.4669	307960
manokwari	Manokwari	-0.8629	134.064	132300
manolo fortich	Manolo Fortich	8.3697	124.8644	118075
manp'o	Manp’o	41.1547	126.2894	116760
manp’o	Manp’o	41.1547	126.2894	116760
mansa	Mansa	-11.1998	28.8943	170965
mansfield	Mansfield	53.1333	-1.2	171958
mansilingan	Mansilingan	10.6311	122.9789	454150
manta	Manta	-0.9494	-80.7314	264281
mantampay	Mantampay	8.1667	124.2167	265032
mantilla	Mantilla	23.0679	-82.3414	206918
manukau city	Manukau City	-36.9928	174.8799	362000
manzanillo	Manzanillo	19.1169	-104.3421	159853
manzini	Manzini	-26.4988	31.38	110537
manéah	Manéah	9.7333	-13.4167	194297
man’gyŏngdae-ri	Man’gyŏngdae-ri	38.9918	125.6587	321690
maoming	Maoming	21.6663	110.9136	1307802
maputo	Maputo	-25.9655	32.5832	1254837
mar del plata	Mar del Plata	-38.0004	-57.5562	593337
mar'ino	Mar’ino	55.65	37.7167	243000
maraba	Marabá	-5.3815	-49.1323	283542
marabá	Marabá	-5.3815	-49.1323	283542
maracaibo	Maracaibo	10.6423	-71.6109	1752602
maracanau	Maracanaú	-3.8767	-38.6256	251613
maracanaú	Maracanaú	-3.8767	-38.6256	251613
maracay	Maracay	10.2497	-67.5948	464700
maradi	Maradi	13.5	7.1017	361702
maragheh	Marāgheh	37.3921	46.2391	262604
maramag	Maramag	7.7633	125.0053	109864
maran	Maran	3.586	102.773	111056
marand	Marand	38.4329	45.7749	124191
maranguape	Maranguape	-3.8908	-38.6856	108622
marawi city	Marawi City	8.0034	124.284	259993
marbella	Marbella	36.5154	-4.8858	156295
marcory	Marcory	5.312	-3.9936	214061
mardan	Mardan	34.1979	72.0496	300424
mardin	Mardin	37.3131	40.7436	129864
marg'ilon	Marg‘ilon	40.4724	71.7246	253500
marg‘ilon	Marg‘ilon	40.4724	71.7246	253500
marianao	Marianao	23.0739	-82.4297	134057
mariara	Mariara	10.2953	-67.7177	116142
marica	Maricá	-22.9194	-42.8186	211986
maricá	Maricá	-22.9194	-42.8186	211986
marienthal	Marienthal	53.5667	10.0833	287101
marikina city	Marikina City	14.6481	121.1133	471323
marilia	Marília	-22.2139	-49.9458	237627
maringa	Maringá	-23.4253	-51.9386	409657
maringá	Maringá	-23.4253	-51.9386	409657
marituba	Marituba	-1.3553	-48.3419	119437
mariupol	Mariupol	47.0951	37.5413	230000
marivan	Marīvān	35.5183	46.183	136654
mariveles	Mariveles	14.4338	120.4857	156200
marka	Marka	1.7159	44.7717	230100
markham	Markham	43.8668	-79.2663	338503
marne la vallee	Marne La Vallée	48.8358	2.6424	318325
marne la vallée	Marne La Vallée	48.8358	2.6424	318325
maroua	Maroua	10.5909	14.3159	314122
marrakesh	Marrakesh	31.6342	-7.9999	995871
marsa matruh	Marsá Maţrūḩ	31.3529	27.2372	176498
marseille	Marseille	43.297	5.3811	877215
marsá maţrūḩ	Marsá Maţrūḩ	31.3529	27.2372	176498
martapura	Martapura	-3.4109	114.8642	131449
marugame	Marugame	34.2833	133.7833	109513
marvdasht	Marvdasht	29.8741	52.8026	148858
mary	Mary	37.5938	61.8303	167027
maryvale	Maryvale	33.502	-112.1776	208189
marzahn	Marzahn	52.5453	13.5698	111508
marília	Marília	-22.2139	-49.9458	237627
marāgheh	Marāgheh	37.3921	46.2391	262604
marīvān	Marīvān	35.5183	46.183	136654
mar’ino	Mar’ino	55.65	37.7167	243000
masai	Masai	1.4907	103.8788	141730
masaka	Masaka	-0.3338	31.7341	116600
masan	Masan	35.1272	126.8315	434371
masaya	Masaya	11.9732	-86.0959	130113
mascara	Mascara	35.3966	0.1403	108629
maseru	Maseru	-29.3167	27.4833	359753
mashhad	Mashhad	36.2981	59.6057	2307177
masina	Masina	-4.3836	15.3914	485167
masindi	Masindi	1.6744	31.715	110500
masjed soleyman	Masjed Soleymān	31.9364	49.3039	100497
masjed soleymān	Masjed Soleymān	31.9364	49.3039	100497
matadi	Matadi	-5.8386	13.4631	425662
matagalpa	Matagalpa	12.9279	-85.9191	109089
matanzas	Matanzas	23.0439	-81.5828	146733
mataram	Mataram	-8.5833	116.1167	441147
mataro	Mataró	41.5421	2.4445	126988
mataró	Mataró	41.5421	2.4445	126988
mathura	Mathura	27.5035	77.6722	330511
mati	Mati	6.9551	126.2165	105908
matola	Matola	-25.9622	32.4589	1198988
matsubara	Matsubara	34.5667	135.55	130855
matsudo	Matsudo	35.7799	139.9014	498575
matsue	Matsue	35.4833	133.05	203616
matsumoto	Matsumoto	36.2333	137.9667	241145
matsusaka	Matsusaka	34.5789	136.5371	159145
matsuto	Matsutō	36.5167	136.5667	110408
matsutō	Matsutō	36.5167	136.5667	110408
matsuyama	Matsuyama	33.8392	132.7657	511192
matuga	Matuga	-4.168	39.5707	194252
maturin	Maturín	9.7457	-63.1832	647459
maturín	Maturín	9.7457	-63.1832	647459
mau	Mau	25.9417	83.5611	246050
maua	Mauá	-23.6678	-46.4614	418261
mauá	Mauá	-23.6678	-46.4614	418261
mawlamyine	Mawlamyine	16.4905	97.6282	438861
maxixe	Maxixe	-23.8597	35.3472	126408
maykop	Maykop	44.6079	40.1024	141970
mazabuka	Mazabuka	-15.856	27.748	104412
mazar-e sharif	Mazār-e Sharīf	36.709	67.1109	523300
mazatlan	Mazatlán	23.2216	-106.4189	381583
mazatlán	Mazatlán	23.2216	-106.4189	381583
mazyr	Mazyr	52.0416	29.2163	104517
mazār-e sharīf	Mazār-e Sharīf	36.709	67.1109	523300
ma’anshan	Ma’anshan	31.6858	118.5101	741531
mbake	Mbaké	14.7903	-15.908	101451
mbaké	Mbaké	14.7903	-15.908	101451
mbale	Mbale	1.0821	34.175	111300
mbandaka	Mbandaka	0.0486	18.2603	455011
mbanza kongo	Mbanza Kongo	-6.2667	14.2383	148000
mbanza-ngungu	Mbanza-Ngungu	-5.2584	14.8584	142773
mbarara	Mbarara	-0.6047	30.6485	221300
mbeya	Mbeya	-8.9	33.45	541603
mbombela	Mbombela	-25.4751	30.9693	110159
mbour	Mbour	14.422	-16.9638	284189
mbuji-mayi	Mbuji-Mayi	-6.136	23.5898	2101332
mcallen	McAllen	26.2034	-98.23	140269
mckinney	McKinney	33.1976	-96.6153	162898
mdantsane	Mdantsane	-32.9332	27.7766	205504
meads	Meads	38.4126	-82.7091	288649
medan	Medan	3.5833	98.6667	2486283
medea	Médéa	36.2642	2.7539	145441
medellin	Medellín	6.245	-75.5715	1999979
medellín	Medellín	6.245	-75.5715	1999979
medina estates	Medina Estates	5.6658	-0.1631	101207
medinipur	Medinīpur	22.4211	87.3226	153349
medinīpur	Medinīpur	22.4211	87.3226	153349
meerut	Meerut	28.98	77.7064	1223184
meguro	Meguro	35.6322	139.7017	288088
meiktila	Meiktila	20.8778	95.8584	177442
meishan	Meishan	30.0439	103.837	1107742
meizhou	Meizhou	24.2886	116.1177	992351
mejicanos	Mejicanos	13.724	-89.188	160317
mek'ele	Mek'ele	13.4967	39.4753	457900
meknes	Meknes	33.8935	-5.5473	568295
melbourne	Melbourne	-37.814	144.9633	5435590
melitopol	Melitopol	46.8473	35.382	148851
memphis	Memphis	35.1495	-90.049	633104
mendip	Mendip	51.2372	-2.6266	110000
mendoza	Mendoza	-32.8895	-68.8458	114893
mengmao	Mengmao	24.0014	97.865	112578
mengzi	Mengzi	23.3678	103.3821	595100
menongue	Menongue	-14.6585	17.691	251178
mentougou	Mentougou	39.9382	116.0931	197772
merauke	Merauke	-8.4996	140.4061	116864
mercier-hochelaga-maisonneuve	Mercier–Hochelaga-Maisonneuve	45.5719	-73.5463	142753
mercier–hochelaga-maisonneuve	Mercier–Hochelaga-Maisonneuve	45.5719	-73.5463	142753
merida	Mérida	20.967	-89.6232	1201000
merkezefendi	Merkezefendi	37.8054	29.0424	280341
merlo	Merlo	-34.6654	-58.7274	268961
mersin	Mersin	36.812	34.6389	537842
mesa	Mesa	33.4223	-111.8226	471825
mesquite	Mesquite	32.7668	-96.5992	144788
messina	Messina	38.1939	15.5526	219948
mestre	Mestre	45.4917	12.2454	147662
metairie	Metairie	29.9841	-90.1529	138481
metairie terrace	Metairie Terrace	29.9785	-90.164	142489
metro	Metro	-5.1131	105.3067	182293
metz	Metz	49.1191	6.1727	123914
mexicali	Mexicali	32.6278	-115.4545	1032686
mexico city	Mexico City	19.4285	-99.1277	12294193
meycauayan	Meycauayan	14.7369	120.9608	228023
mezhdurechensk	Mezhdurechensk	53.6899	88.0622	101026
miami	Miami	25.7743	-80.1937	487014
miami gardens	Miami Gardens	25.942	-80.2456	113187
mian channun	Mian Channun	30.4407	72.3568	140112
miandoab	Mīāndoāb	36.9667	46.1096	134425
mianeh	Mīāneh	37.421	47.715	106291
mianwali	Mianwali	32.5776	71.5285	129500
mianyang	Mianyang	31.4678	104.6817	1550000
mianzhu, deyang, sichuan	Mianzhu, Deyang, Sichuan	31.3379	104.2206	510000
miass	Miass	55.0455	60.1076	167500
middelburg	Middelburg	-25.7751	29.4648	196263
middlesbrough	Middlesbrough	54.5762	-1.2348	142707
midland	Midland	31.9974	-102.0779	132524
midsayap	Midsayap	7.1908	124.5303	117365
miguel hidalgo	Miguel Hidalgo	19.4341	-99.2002	372889
milagro	Milagro	-2.134	-79.5934	133508
milan	Milan	45.4643	9.1895	1371498
milton	Milton	43.5168	-79.8829	132979
milton keynes	Milton Keynes	52.0417	-0.7558	256385
milwaukee	Milwaukee	43.0389	-87.9065	563531
minamirinkan	Minamirinkan	35.4953	139.4428	224015
minatitlan	Minatitlán	18.0001	-94.5569	112046
minatitlán	Minatitlán	18.0001	-94.5569	112046
minato	Minato	34.2152	135.1501	375339
minato city	Minato City	35.6581	139.7515	260486
mingachevir	Mingachevir	40.7642	47.0623	106048
mingala tangnyunt	Mingala Tangnyunt	16.7886	96.1723	132494
mingaladon	Mingaladon	16.9241	96.0977	136000
mingguang	Mingguang	32.7802	117.9638	645000
mingora	Mingora	34.7795	72.3627	361112
mingshui	Mingshui	36.7167	117.5	114858
minhang	Minhang	31.1088	121.3747	2716600
minna	Minna	9.6152	6.5478	425000
minneapolis	Minneapolis	44.98	-93.2638	410939
minoh	Minoh	34.8269	135.4706	136868
minsk	Minsk	53.9002	27.5665	1742124
minya	Minya	28.0919	30.7581	283605
miraflores	Miraflores	-12.1133	-77.0327	187401
miramar	Miramar	25.9873	-80.2323	137132
miri	Miri	4.3993	113.9916	300543
mirpur khas	Mirpur Khas	25.5276	69.0126	267833
mirpur model thana	Mirpur Model Thana	23.8093	90.3609	546503
miryalaguda	Miryalaguda	16.8722	79.5625	104918
mirzapur	Mirzāpur	25.1449	82.5653	220029
mirzāpur	Mirzāpur	25.1449	82.5653	220029
misato, saitama	Misato, Saitama	35.8437	139.8835	142145
mishima	Mishima	35.1167	138.9167	107851
miskolc	Miskolc	48.1033	20.7781	154521
misratah	Misratah	32.3753	15.0925	355657
mississauga	Mississauga	43.5789	-79.6583	717961
mit ghamr	Mīt Ghamr	30.7152	31.2592	153754
mito	Mito	36.35	140.45	270685
mitrovice	Mitrovicë	42.8833	20.8667	107045
mitrovicë	Mitrovicë	42.8833	20.8667	107045
mitte	Mitte	52.52	13.4049	102338
mityana	Mityana	0.4175	32.0228	105200
mixco	Mixco	14.6308	-90.6071	465773
miyakonojo	Miyakonojō	31.7333	131.0667	161137
miyakonojō	Miyakonojō	31.7333	131.0667	161137
miyazaki	Miyazaki	31.9167	131.4167	401339
mlolongo	Mlolongo	-1.3964	36.9403	136351
moanda	Moanda	-5.9275	12.3715	128804
mobile	Mobile	30.6944	-88.043	183289
mocuba	Mocuba	-16.8375	36.9856	196001
modakeke	Modakeke	7.383	4.2603	119529
model town	Model Town	31.481	74.3256	100000
modena	Modena	44.6478	10.9254	184732
modesto	Modesto	37.6391	-120.9969	211266
modinagar	Modīnagar	28.8306	77.573	475843
modīnagar	Modīnagar	28.8306	77.573	475843
moenchengladbach	Mönchengladbach	51.1854	6.4417	261742
moeng yang	Möng Yang	21.8478	99.6765	117108
moers	Moers	51.4534	6.6326	103487
moga	Moga	30.8138	75.1688	163397
mogadishu	Mogadishu	2.0371	45.3438	2587183
mogi das cruzes	Mogi das Cruzes	-23.5228	-46.1883	325746
mogi guacu	Mogi Guaçu	-22.3677	-46.9455	160318
mogi guaçu	Mogi Guaçu	-22.3677	-46.9455	160318
mohali	Mohali	30.68	76.7221	166864
mohammad shahr	Moḩammad Shahr	35.763	50.9171	119418
mohammadpur	Mohammadpur	24.8984	88.5284	527571
mohammedia	Mohammedia	33.6861	-7.383	227799
mojokerto	Mojokerto	-7.4664	112.4338	141785
mokopane	Mokopane	-24.1944	29.0097	101090
mokotow	Mokotów	52.1934	21.0349	217683
mokotów	Mokotów	52.1934	21.0349	217683
mokpo	Mokpo	34.8128	126.3918	268402
mombasa	Mombasa	-4.0547	39.6636	1208333
moncloa-aravaca	Moncloa-Aravaca	40.4355	-3.7317	116531
monclova	Monclova	26.9069	-101.4206	215271
mong cai	Móng Cái	21.5247	107.9662	108553
mongu	Mongu	-15.2484	23.1274	111450
monrovia	Monrovia	6.3005	-10.7969	1542549
monteria	Montería	8.7508	-75.8782	490935
monterrey	Monterrey	25.6843	-100.3172	1135512
montería	Montería	8.7508	-75.8782	490935
montes claros	Montes Claros	-16.735	-43.8617	437601
montevideo	Montevideo	-34.9033	-56.1882	1270737
montgomery	Montgomery	32.3668	-86.3	195287
montpellier	Montpellier	43.6109	3.8763	248252
montreal	Montréal	45.5088	-73.5878	1762949
montreuil	Montreuil	48.8642	2.4432	111240
montréal	Montréal	45.5088	-73.5878	1762949
monywa	Monywa	22.1086	95.1358	182011
monza	Monza	45.58	9.2725	124398
mopti	Mopti	14.4843	-4.183	186187
moradabad	Morādābād	28.8389	78.7768	721139
moratalaz	Moratalaz	40.4074	-3.6494	104923
moratuwa	Moratuwa	6.773	79.8816	168280
morelia	Morelia	19.7008	-101.1844	743275
morena	Morena	26.4989	77.9953	200482
moreno	Moreno	-34.634	-58.7914	148290
moreno valley	Moreno Valley	33.9375	-117.2306	204198
moriguchi	Moriguchi	34.7333	135.5667	143096
morioka	Morioka	39.7	141.15	290700
mormugao	Mormugao	15.3891	73.8149	102345
moro	Moro	26.6632	68.0002	142685
morogoro	Morogoro	-6.821	37.6612	471409
morvi	Morvi	22.8173	70.8377	210451
morādābād	Morādābād	28.8389	78.7768	721139
moscow	Moscow	55.752	37.6178	10381222
moshi	Moshi	-3.35	37.3333	221733
mosquera	Mosquera	4.7059	-74.2302	128012
mossamedes	Mossamedes	-15.1961	12.1522	255000
mossoro	Mossoró	-5.1875	-37.3442	264577
mossoró	Mossoró	-5.1875	-37.3442	264577
mostaganem	Mostaganem	35.9312	0.0892	162885
mostar	Mostar	43.3433	17.8081	104518
mostoles	Móstoles	40.3223	-3.865	207095
mosul	Mosul	36.335	43.1189	1683000
mothihari	Mothīhāri	26.6486	84.9166	126158
mothīhāri	Mothīhāri	26.6486	84.9166	126158
motijheel	Motijheel	23.7277	90.4192	202308
moundou	Moundou	8.5744	16.0772	196124
moḩammad shahr	Moḩammad Shahr	35.763	50.9171	119418
mpanda	Mpanda	-6.3438	31.0695	204338
mpumalanga	Mpumalanga	-29.8129	30.6365	140121
mthatha	Mthatha	-31.5889	28.7844	164848
mtwara	Mtwara	-10.2667	40.1833	140793
mu-se	Mu-se	23.9974	97.9011	165022
muar	Muar	2.0442	102.5689	314776
mubende	Mubende	0.5585	31.3949	121600
mubi	Mubi	10.2686	13.267	225705
mudanjiang	Mudanjiang	44.548	129.6259	665915
mueang nonthaburi	Mueang Nonthaburi	13.8607	100.5148	254375
muelheim	Mülheim	51.4322	6.8797	173050
muenster	Münster	51.9624	7.6257	308258
mufulira	Mufulira	-12.5498	28.2407	169136
mukalla	Mukalla	14.5425	49.1242	594951
mukim pulai	Mukim Pulai	1.5333	103.6667	505661
mukono	Mukono	0.3533	32.7553	191300
muktsar	Muktsar	30.4743	74.5166	116747
mulenvos	Mulenvos	-8.8669	13.3344	882014
mulhouse	Mulhouse	47.752	7.3287	111430
multan	Multan	30.1968	71.4782	2169915
mulugu	Mulugu	18.191	79.943	297671
mumbai	Mumbai	19.0728	72.8826	12691836
munger	Munger	25.3746	86.4745	213303
munich	Munich	48.1374	11.5755	1505005
muntinlupa	Muntinlupa	14.3903	121.0475	552225
munuf	Munūf	30.466	30.932	125707
munūf	Munūf	30.466	30.932	125707
muratpasa	Muratpaşa	36.8916	30.765	450000
muratpaşa	Muratpaşa	36.8916	30.765	450000
murcia	Murcia	37.987	-1.13	471982
murfreesboro	Murfreesboro	35.8456	-86.3903	165430
muriae	Muriaé	-21.1306	-42.3664	108447
muriaé	Muriaé	-21.1306	-42.3664	108447
muricay	Muricay	7.8275	123.4782	132094
muridke	Muridke	31.8026	74.2577	254291
murmansk	Murmansk	68.9678	33.0992	295374
murom	Murom	55.5685	42.0239	126931
murrieta	Murrieta	33.5539	-117.2139	109830
murwara	Murwāra	23.8378	80.394	221883
murwāra	Murwāra	23.8378	80.394	221883
musaffah	Musaffah	24.3589	54.4827	243341
musanze	Musanze	-1.4998	29.635	153368
musashino	Musashino	35.7061	139.5594	150149
muscat	Muscat	23.5841	58.4078	797000
mushin	Mushin	6.528	3.3541	199000
musoma	Musoma	-1.5	33.8	164172
mustafabad	Mustafābād	28.7197	77.2678	127167
mustafakemalpasa	Mustafakemalpaşa	40.0382	28.4087	101412
mustafakemalpaşa	Mustafakemalpaşa	40.0382	28.4087	101412
mustafābād	Mustafābād	28.7197	77.2678	127167
mutare	Mutare	-18.9707	32.6709	224802
muzaffarabad	Muzaffarābād	34.37	73.4708	725000
muzaffargarh	Muzaffargarh	30.0726	71.1938	235541
muzaffarnagar	Muzaffarnagar	29.4709	77.7033	349706
muzaffarpur	Muzaffarpur	26.1226	85.3906	354462
muzaffarābād	Muzaffarābād	34.37	73.4708	725000
mwala	Mwala	-1.3525	37.4548	181896
mwanza	Mwanza	-2.5167	32.9	1104521
mwene	Mwene	-9.817	22.8702	295683
mwene-ditu	Mwene-Ditu	-7.0091	23.4528	189177
my hao	Mỹ Hào	20.9167	106.0833	115608
my tho	Mỹ Tho	10.36	106.36	270700
myeik	Myeik	12.4395	98.6003	173298
myingyan	Myingyan	21.46	95.3884	141713
mykilska borshchahivka	Mykilska Borshchahivka	50.4264	30.3744	127400
mykolayiv	Mykolayiv	46.9763	31.993	470011
mymensingh	Mymensingh	24.7564	90.4065	225126
mysuru	Mysuru	12.2979	76.6393	920550
mytishchi	Mytishchi	55.911	37.7296	160542
mzuzu	Mzuzu	-11.4656	34.0207	249564
málaga	Málaga	36.7202	-4.4203	592346
médéa	Médéa	36.2642	2.7539	145441
mérida	Mérida	20.967	-89.6232	1201000
móng cái	Móng Cái	21.5247	107.9662	108553
móstoles	Móstoles	40.3223	-3.865	207095
mönchengladbach	Mönchengladbach	51.1854	6.4417	261742
möng yang	Möng Yang	21.8478	99.6765	117108
mülheim	Mülheim	51.4322	6.8797	173050
münster	Münster	51.9624	7.6257	308258
māler kotla	Māler Kotla	30.5309	75.8795	135424
mīt ghamr	Mīt Ghamr	30.7152	31.2592	153754
mīāndoāb	Mīāndoāb	36.9667	46.1096	134425
mīāneh	Mīāneh	37.421	47.715	106291
mỹ hào	Mỹ Hào	20.9167	106.0833	115608
mỹ tho	Mỹ Tho	10.36	106.36	270700
n'dalatando	N'dalatando	-9.2978	14.9116	161584
n'djamena	N'Djamena	12.1067	15.0444	1359526
nabatiye et tahta	Nabatîyé et Tahta	33.3789	35.4839	120000
nabatîyé et tahta	Nabatîyé et Tahta	33.3789	35.4839	120000
naberezhnyye chelny	Naberezhnyye Chelny	55.7372	52.4196	509870
nablus	Nablus	32.2211	35.2544	130326
nacala	Nacala	-14.5626	40.6854	239808
nada	Nada	19.5213	109.579	256652
nadiad	Nadiād	22.6939	72.8616	225071
nadiād	Nadiād	22.6939	72.8616	225071
nador	Nador	35.1681	-2.9335	176600
naga	Naga	13.6192	123.1814	174931
nagahama	Nagahama	35.3833	136.2667	113636
nagano	Nagano	36.65	138.1833	372760
nagaoka	Nagaoka	37.45	138.85	266936
nagaon	Nagaon	26.35	92.6667	121628
nagapattinam	Nagapattinam	10.7638	79.8431	102905
nagar naluakot	Nagar Naluākot	24.1561	90.7728	273000
nagar naluākot	Nagar Naluākot	24.1561	90.7728	273000
nagareyama	Nagareyama	35.8563	139.9027	200136
nagarpur	Nāgarpur	24.0578	89.877	238422
nagasaki	Nagasaki	32.75	129.8833	409118
nagaur	Nāgaur	27.202	73.7339	105218
nagda	Nagda	23.4583	75.4176	103501
nagercoil	Nāgercoil	8.179	77.4323	224849
nagoya	Nagoya	35.1815	136.9064	2332176
nagpur	Nagpur	21.1463	79.0849	2405665
naha	Naha	26.213	127.6785	317625
nahiyat al iskandariyah	Nāḩiyat al Iskandarīyah	32.8873	44.3462	100600
naihati	Naihāti	22.894	88.4152	253221
naihāti	Naihāti	22.894	88.4152	253221
nairobi	Nairobi	-1.2833	36.8167	4397073
naivasha	Naivasha	-0.7138	36.4326	198444
najaf	Najaf	32.0259	44.3462	482576
najafabad	Najafābād	32.6346	51.3653	235281
najafgarh	Najafgarh	28.6092	76.9798	1365000
najafābād	Najafābād	32.6346	51.3653	235281
najran	Najrān	17.4933	44.1277	505652
najrān	Najrān	17.4933	44.1277	505652
nakano	Nakano	35.7045	139.6695	344880
nakhodka	Nakhodka	42.8436	132.9183	146920
nakhon pathom	Nakhon Pathom	13.8196	100.0443	117927
nakhon ratchasima	Nakhon Ratchasima	14.9707	102.102	126391
nakhon si thammarat	Nakhon Si Thammarat	8.4333	99.9667	102152
nakuru	Nakuru	-0.3072	36.0722	570674
nalchik	Nalchik	43.4981	43.6189	239300
nalgonda	Nalgonda	17.0544	79.2671	154326
nam gjinh	Nam Định	20.4339	106.1773	448225
nam định	Nam Định	20.4339	106.1773	448225
namangan	Namangan	40.9983	71.6726	713220
namp'o	Namp’o	38.7375	125.4078	455000
nampula	Nampula	-15.1165	39.2666	770379
namp’o	Namp’o	38.7375	125.4078	455000
namur	Namur	50.4669	4.8675	110939
nanbin	Nanbin	29.9994	108.1091	118597
nanchang	Nanchang	28.684	115.8531	2357839
nanchong	Nanchong	30.7951	106.0847	1858875
nanchuan	Nanchuan	29.152	107.1034	204775
nancun	Nancun	36.5328	120.1339	124210
nancy	Nancy	48.6844	6.185	105058
nanded	Nanded	19.1602	77.315	550564
nandurbar	Nandurbar	21.3667	74.2405	111037
nandyal	Nandyāl	15.478	78.4836	211424
nandyāl	Nandyāl	15.478	78.4836	211424
nangloi jat	Nāngloi Jāt	28.6796	77.068	205596
nanhai	Nanhai	23.0219	113.1428	3667247
nanjin	Nanjin	29.985	106.2653	143766
nanjing	Nanjing	32.0617	118.7778	9314685
nankana sahib	Nankana Sahib	31.4501	73.7065	130041
nanning	Nanning	22.8167	108.3167	8741584
nanpiao	Nanpiao	41.0982	120.7479	157044
nanping	Nanping	26.645	118.1736	467875
nanqiao	Nanqiao	30.9161	121.4494	361185
nansana	Nansana	0.3639	32.5286	532800
nanshan residential	Nanshan Residential	22.5333	113.9298	1795826
nantes	Nantes	47.2172	-1.5534	325070
nantong	Nantong	32.0303	120.8747	2273326
nantou	Nantou	22.7217	113.2926	130370
nanyang	Nanyang	33.0052	112.5466	1811812
naperville	Naperville	41.7859	-88.1473	147100
naples	Naples	40.8522	14.2681	909048
nara-shi	Nara-shi	34.685	135.8048	367353
narasaraopet	Narasaraopet	16.2349	80.0493	117489
narashino	Narashino	35.6818	140.0415	176197
narayanganj	Narayanganj	23.6135	90.503	223622
narela	Narela	28.8527	77.0929	800000
narita	Narita	35.7833	140.3167	132906
narmadapuram	Narmadapuram	22.7475	77.7274	117988
narowal	Narowal	32.102	74.873	130692
narsingdi	Narsingdi	23.923	90.7177	281080
nashik	Nashik	19.9973	73.791	1486053
nashville	Nashville	36.1659	-86.7844	689447
nasim shahr	Nasīm Shahr	35.565	51.1633	200393
nasimshahr	Nasimshahr	35.5653	51.1583	200393
nasiriyah	Nasiriyah	31.058	46.2573	558400
nassau	Nassau	25.0582	-77.3431	227940
nasushiobara	Nasushiobara	36.9768	140.0664	115794
nasīm shahr	Nasīm Shahr	35.565	51.1633	200393
natal	Natal	-5.795	-35.2094	896708
natore	Natore	24.4111	88.9867	369138
naucalpan de juarez	Naucalpan de Juárez	19.4785	-99.2396	834434
